iter	RMSE
247	364.2393477
248	364.0109796
249	363.7780098
250	363.5769445
251	363.389597
252	363.3763306
253	363.2409155
254	363.0545157
255	362.9483451
256	362.7559476
257	362.497405
258	362.2174017
259	361.9185191
260	361.715857
261	361.3636559
262	361.1563531
263	360.8303267
264	360.6795323
265	360.5521384
266	360.3396471
267	360.1910548
268	359.9239697
269	359.7540445
270	359.5309761
271	359.3459254
272	359.1075297
273	358.7343682
274	358.5512282
275	358.0820001
276	357.9122909
277	357.7033287
278	357.4776409
279	357.2287471
280	357.0587474
281	356.8609736
282	356.7094932
283	356.3330276
284	356.3312226
285	356.1834564
286	355.9009018
287	355.6579332
288	355.4524842
289	355.2628791
290	354.854904
291	354.6202292
292	354.3311496
293	354.0432504
294	353.858852
295	353.5370592
296	353.3054409
297	353.140002
298	352.9911137
299	352.7631806
300	352.5061513
301	352.2753134
302	351.9903244
303	351.7739231
304	351.5527994
305	351.3642246
306	351.1341476
307	350.9707723
308	350.7884707
309	350.6357155
310	350.4655456
311	350.1749989
312	349.9403356
313	349.7860656
314	349.6311868
315	349.3461475
316	349.0953888
317	348.8590932
318	348.5966205
319	348.3800453
320	348.2815285
321	348.1530742
322	347.9675205
323	347.8456522
324	347.6622074
325	347.5018695
326	347.2298219
327	346.975068
328	346.7041307
329	346.5192557
330	346.268627
331	346.0552569
332	345.9152279
333	345.7660771
334	345.6088745
335	345.5083123
336	345.3514476
337	345.2617199
338	345.143391
339	344.8339605
340	344.5968367
341	344.4212992
342	344.29335
343	344.0282247
344	343.8320962
345	343.6441816
346	343.4590382
347	343.2753265
348	343.1030504
349	342.9022677
350	342.7402979
351	342.5870286
352	342.4687646
353	342.2273095
354	342.1121006
355	341.9136108
356	341.8031012
357	341.7020717
358	341.5438787
359	341.3932519
360	341.2137757
361	341.0048224
362	340.8864147
363	340.6316854
364	340.4232005
365	340.2207204
366	340.0217505
367	339.8778599
368	339.6635337
369	339.5176519
370	339.4283206
371	339.2573461
372	339.0750047
373	338.8279883
374	338.6516488
375	338.3904375
376	338.2899509
377	338.140648
378	337.9234553
379	337.8498115
380	337.6732648
381	337.5069912
382	337.3313638
383	337.1654275
384	336.963613
385	336.7533274
386	336.6291457
387	336.4254681
388	336.2431794
389	336.0311453
390	335.9291518
391	335.7842944
392	335.6803255
393	335.4633506
394	335.3329249
395	335.1763891
396	335.0663445
397	334.8954456
398	334.6658254
399	334.5222454
400	334.2923991
401	334.0689983
402	333.9581014
403	333.7936847
404	333.5757747
405	333.4092037
406	333.2733221
407	333.1240856
408	332.9783883
409	332.7924501
410	332.6035788
411	332.5011873
412	332.3130349
413	332.2650419
414	331.9550783
415	331.8029218
416	331.6881812
417	331.4191566
418	331.1312131
419	331.027571
420	330.9043753
421	330.692334
422	330.6115968
423	330.4283506
424	330.235255
425	330.1491662
426	329.9708639
427	329.7616499
428	329.5506561
429	329.2963915
430	329.1600699
431	329.058991
432	328.96197
433	328.8329762
434	328.7243025
435	328.5355208
436	328.3807408
437	328.2221581
438	328.0379498
439	327.9243958
440	327.7372198
441	327.6522643
442	327.4912417
443	327.3304901
444	327.1442257
445	327.0284514
446	326.8007589
447	326.6463247
448	326.4744022
449	326.2839411
450	326.2199227
451	326.0925841
452	325.8816025
453	325.7419943
454	325.6001119
455	325.4835984
456	325.3574232
457	325.2098645
458	325.0360798
459	324.8193194
460	324.6611723
461	324.4233096
462	324.2464645
463	324.1176237
464	323.9982445
465	323.8092835
466	323.6938265
467	323.5704398
468	323.442091
469	323.3790989
470	323.2117937
471	322.9713552
472	322.805834
473	322.6312178
474	322.458724
475	322.3158015
476	322.2546495
477	322.1500675
478	322.1092609
479	321.9143737
480	321.6635877
481	321.485224
482	321.2937863
483	321.1896597
484	321.0026991
485	320.9139621
486	320.745236
487	320.5855282
488	320.4919877
489	320.3428898
490	320.1821137
491	319.9617621
492	319.8244254
493	319.5522001
494	319.3780656
495	319.2998145
496	319.1384046
497	318.9889376
498	318.8463694
499	318.7200389
500	318.6037332
501	318.4351415
502	318.3129123
503	318.1903688
504	318.1147537
505	317.9359591
506	317.855515
507	317.6974752
508	317.5416086
509	317.3262582
510	317.1878173
511	317.0724056
512	316.8950562
513	316.8516273
514	316.7807448
515	316.6508187
516	316.5765879
517	316.4993809
518	316.4593718
519	316.2646908
520	316.0614982
521	315.8639491
522	315.645653
523	315.4849594
524	315.3735712
525	315.2841394
526	315.1914128
527	315.0644755
528	314.9074208
529	314.7208262
530	314.6383809
531	314.5303706
532	314.2986802
533	314.1331107
534	314.0036761
535	313.8882468
536	313.6613929
537	313.4399898
538	313.2738034
539	313.1966631
540	313.0117708
541	312.8785589
542	312.6418822
543	312.4121017
544	312.2635349
545	312.111117
546	311.9683658
547	311.7940296
548	311.5821743
549	311.3580778
550	311.2924751
551	311.1135893
552	310.9790807
553	310.9508295
554	310.8799782
555	310.8070893
556	310.6886668
557	310.4486274
558	310.300647
559	310.2083764
560	309.9773303
561	309.7777824
562	309.6380398
563	309.4503385
564	309.3919923
565	309.2172671
566	308.9965762
567	308.8496684
568	308.7972846
569	308.6505387
570	308.4863222
571	308.3537045
572	308.2526269
573	307.996228
574	307.8652548
575	307.6960179
576	307.6089461
577	307.4418451
578	307.3141712
579	307.1468879
580	307.0549038
581	306.8222297
582	306.7725454
583	306.6328236
584	306.5154251
585	306.2806319
586	306.1598329
587	306.0456464
588	305.9014083
589	305.8553181
590	305.7576564
591	305.689666
592	305.5228982
593	305.4600797
594	305.2531504
595	305.1608814
596	305.0780816
597	305.0060218
598	304.8908724
599	304.6684242
600	304.5728048
601	304.3250333
602	304.2162412
603	304.1915569
604	304.0297505
605	303.9230964
606	303.8063954
607	303.7428214
608	303.5815541
609	303.5130983
610	303.389979
611	303.2849212
612	303.0986423
613	303.075408
614	303.001886
615	302.8500799
616	302.7673532
617	302.5747146
618	302.4109948
619	302.2360031
620	302.1179624
621	301.9006019
622	301.6478249
623	301.5458478
624	301.4211319
625	301.2586485
626	301.1631665
627	300.985722
628	300.8081265
629	300.78649
630	300.6010487
631	300.463783
632	300.3426495
633	300.2289141
634	300.1310018
635	299.9625553
636	299.8212367
637	299.6286783
638	299.4890418
639	299.4042352
640	299.3108541
641	299.1914911
642	299.1025243
643	299.0033784
644	298.9315019
645	298.7595007
646	298.6588992
647	298.4765095
648	298.3267926
649	298.1894586
650	298.0396357
651	297.8715617
652	297.7940285
653	297.5495855
654	297.4103942
655	297.2953837
656	297.1565167
657	297.0172168
658	296.8334104
659	296.7265396
660	296.6066752
661	296.4561743
662	296.3523914
663	296.186615
664	296.0470716
665	295.9704021
666	295.8564439
667	295.7421306
668	295.6630437
669	295.5646789
670	295.4560356
671	295.291194
672	295.2565032
673	295.0683397
674	294.8995824
675	294.8031936
676	294.682051
677	294.6089939
678	294.4732634
679	294.309246
680	294.1481828
681	294.0914977
682	293.961486
683	293.720166
684	293.5865293
685	293.382078
686	293.2206672
687	293.1053109
688	292.9862943
689	292.8993517
690	292.7488701
691	292.6805366
692	292.4952925
693	292.393261
694	292.2658473
695	292.1412234
696	292.0086002
697	291.7753102
698	291.6021676
699	291.5165268
700	291.3135387
701	291.1385786
702	291.0101381
703	290.8796646
704	290.7273406
705	290.5948219
706	290.5419325
707	290.3997474
708	290.281511
709	290.2700847
710	290.1653604
711	290.0317568
712	289.9202182
713	289.8389652
714	289.7093722
715	289.6200114
716	289.5231795
717	289.4393816
718	289.3137582
719	289.2547001
720	289.1421682
721	289.0498493
722	288.9644014
723	288.8749042
724	288.7293246
725	288.6385027
726	288.510149
727	288.4089111
728	288.2996547
729	288.1800154
730	288.0274894
731	287.9394582
732	287.8042246
733	287.690674
734	287.5914867
735	287.4658863
736	287.3166115
737	287.2482535
738	287.1434578
739	287.0166528
740	286.8633399
741	286.7532822
742	286.6823598
743	286.5682085
744	286.4607801
745	286.3691382
746	286.2360344
747	286.1100748
748	285.9830814
749	285.9340973
750	285.7940479
751	285.6916675
752	285.6236098
753	285.5157742
754	285.3836314
755	285.3046083
756	285.2372554
757	285.0787985
758	284.9939983
759	284.8967323
760	284.7440202
761	284.5710402
762	284.4602441
763	284.3906764
764	284.2930133
765	284.1695977
766	284.1511263
767	284.037113
768	283.9750178
769	283.8995925
770	283.7710408
771	283.6517702
772	283.56412
773	283.4454764
774	283.4040409
775	283.2071162
776	283.1107811
777	282.9898847
778	282.9041187
779	282.7761353
780	282.6820472
781	282.5685283
782	282.4007104
783	282.3714553
784	282.22604
785	282.046155
786	281.8917501
787	281.8317071
788	281.6605094
789	281.5705623
790	281.49333
791	281.3793471
792	281.2008212
793	281.1065164
794	280.9718205
795	280.9564745
796	280.8647326
797	280.7926911
798	280.6705085
799	280.6146453
800	280.4921666
801	280.4697367
802	280.391391
803	280.3105163
804	280.2153039
805	280.0629072
806	279.904733
807	279.8164005
808	279.6915323
809	279.6789849
810	279.5657071
811	279.4905606
812	279.3727766
813	279.220871
814	279.0267434
815	279.0150066
816	278.944296
817	278.8806485
818	278.798293
819	278.6894831
820	278.5277175
821	278.4329428
822	278.2225749
823	278.0968802
824	277.9854316
825	277.8889683
826	277.7429241
827	277.6682022
828	277.5795168
829	277.5162747
830	277.4419103
831	277.2658455
832	277.1892046
833	277.0613614
834	276.9670898
835	276.8342248
836	276.7308933
837	276.5815277
838	276.4656498
839	276.3205641
840	276.1801622
841	276.0356905
842	275.9908549
843	275.8618548
844	275.7293372
845	275.6839534
846	275.6194614
847	275.4983164
848	275.4392089
849	275.347856
850	275.2485201
851	275.1274569
852	275.0572044
853	274.9908868
854	274.9101197
855	274.7795759
856	274.6733553
857	274.5778909
858	274.4384192
859	274.4277736
860	274.3299943
861	274.2409772
862	274.1033429
863	274.0262601
864	274.0163757
865	273.9788875
866	273.8779064
867	273.8371235
868	273.7826232
869	273.6677267
870	273.4775909
871	273.3328397
872	273.2404389
873	273.1384298
874	273.0464028
875	272.9590459
876	272.8132588
877	272.6900419
878	272.6449176
879	272.561508
880	272.5032892
881	272.4356552
882	272.3448298
883	272.2172397
884	272.0893928
885	272.0084516
886	271.9311164
887	271.8541679
888	271.8082225
889	271.7105875
890	271.5876667
891	271.4767825
892	271.3248155
893	271.189182
894	271.0713504
895	271.027753
896	270.9353118
897	270.8109307
898	270.7362784
899	270.73243
900	270.6059695
901	270.5376935
902	270.4059524
903	270.3516931
904	270.2797665
905	270.1727192
906	270.0337513
907	269.8870049
908	269.8287876
909	269.6680905
910	269.5561601
911	269.432705
912	269.3631167
913	269.2766633
914	269.1353626
915	269.0714037
916	268.9344956
917	268.790212
918	268.6713319
919	268.5184152
920	268.4597248
921	268.3847624
922	268.2724514
923	268.175267
924	268.0926878
925	268.013194
926	268.0075448
927	267.933766
928	267.7537387
929	267.6064623
930	267.5224008
931	267.3971027
932	267.2756345
933	267.1972855
934	267.0565068
935	266.9422858
936	266.8466652
937	266.8278005
938	266.7284163
939	266.6127532
940	266.5259872
941	266.3983284
942	266.2448426
943	266.079567
944	265.9618329
945	265.8507599
946	265.7533814
947	265.6731456
948	265.5796309
949	265.3932328
950	265.295594
951	265.2135951
952	265.1129633
953	264.9299118
954	264.8578477
955	264.6473368
956	264.5054571
957	264.4064637
958	264.2716513
959	264.2577266
960	264.1867233
961	264.0846061
962	264.0409644
963	263.9602
964	263.8570994
965	263.7076531
966	263.6156506
967	263.6078404
968	263.4624107
969	263.3346082
970	263.1796985
971	263.0976326
972	262.9989907
973	262.8718314
974	262.7583431
975	262.6570581
976	262.5496688
977	262.5423617
978	262.4807037
979	262.3776528
980	262.3708041
981	262.2495609
982	262.2485214
983	262.193271
984	262.099238
985	261.9924031
986	261.8494554
987	261.7705022
988	261.6849281
989	261.5041327
990	261.3739131
991	261.3483915
992	261.2819281
993	261.1953077
994	261.1059927
995	261.0259264
996	260.9784383
997	260.9080615
998	260.8022753
999	260.6916079
