iter	Passed	Remaining
1497	102186	1262121
1498	102256	1262071
1499	102328	1262053
1500	102397	1261988
1501	102464	1261912
1502	102532	1261843
1503	102599	1261758
1504	102662	1261624
1505	102729	1261539
1506	102795	1261447
1507	102859	1261327
1508	102928	1261267
1509	102995	1261185
1510	103062	1261099
1511	103131	1261041
1512	103197	1260943
1513	103262	1260843
1514	103330	1260765
1515	103400	1260722
1516	103485	1260854
1517	103576	1261069
1518	103651	1261083
1519	103733	1261181
1520	103812	1261245
1521	103880	1261168
1522	103949	1261107
1523	104016	1261027
1524	104084	1260952
1525	104150	1260866
1526	104219	1260800
1527	104284	1260696
1528	104351	1260614
1529	104419	1260540
1530	104489	1260492
1531	104556	1260406
1532	104630	1260417
1533	104701	1260374
1534	104770	1260320
1535	104836	1260224
1536	104904	1260153
1537	104969	1260041
1538	105040	1260012
1539	105109	1259947
1540	105178	1259885
1541	105244	1259799
1542	105311	1259712
1543	105378	1259627
1544	105445	1259550
1545	105516	1259508
1546	105580	1259391
1547	105652	1259367
1548	105722	1259321
1549	105793	1259289
1550	105863	1259238
1551	105933	1259191
1552	105999	1259099
1553	106065	1258997
1554	106132	1258914
1555	106202	1258864
1556	106267	1258758
1557	106334	1258678
1558	106399	1258573
1559	106465	1258481
1560	106533	1258400
1561	106601	1258338
1562	106669	1258259
1563	106735	1258172
1564	106802	1258083
1565	106867	1257984
1566	106937	1257936
1567	107013	1257956
1568	107082	1257896
1569	107149	1257809
1570	107216	1257733
1571	107282	1257631
1572	107351	1257579
1573	107421	1257524
1574	107486	1257424
1575	107556	1257372
1576	107625	1257316
1577	107693	1257245
1578	107762	1257180
1579	107830	1257110
1580	107900	1257059
1581	107968	1256993
1582	108037	1256930
1583	108108	1256899
1584	108187	1256957
1585	108253	1256861
1586	108324	1256829
1587	108388	1256708
1588	108455	1256624
1589	108525	1256569
1590	108594	1256513
1591	108662	1256446
1592	108729	1256366
1593	108797	1256290
1594	108863	1256200
1595	108932	1256138
1596	109002	1256087
1597	109069	1256001
1598	109138	1255941
1599	109208	1255897
1600	109274	1255800
1601	109348	1255797
1602	109417	1255745
1603	109490	1255727
1604	109564	1255719
1605	109628	1255604
1606	109696	1255533
1607	109763	1255452
1608	109828	1255345
1609	109896	1255275
1610	109963	1255196
1611	110035	1255172
1612	110100	1255063
1613	110164	1254952
1614	110234	1254894
1615	110301	1254811
1616	110366	1254705
1617	110434	1254637
1618	110499	1254538
1619	110574	1254538
1620	110684	1254948
1621	110760	1254972
1622	110835	1254975
1623	110907	1254945
1624	110973	1254854
1625	111042	1254789
1626	111109	1254709
1627	111174	1254610
1628	111241	1254522
1629	111309	1254455
1630	111374	1254341
1631	111441	1254264
1632	111508	1254183
1633	111578	1254135
1634	111649	1254092
1635	111719	1254045
1636	111800	1254114
1637	111869	1254063
1638	111938	1254000
1639	112006	1253921
1640	112071	1253823
1641	112139	1253753
1642	112208	1253686
1643	112272	1253568
1644	112339	1253486
1645	112408	1253431
1646	112474	1253337
1647	112542	1253261
1648	112607	1253156
1649	112676	1253102
1650	112741	1252996
1651	112812	1252958
1652	112881	1252896
1653	112953	1252864
1654	113025	1252840
1655	113092	1252762
1656	113159	1252680
1657	113226	1252597
1658	113296	1252543
1659	113362	1252449
1660	113428	1252353
1661	113494	1252265
1662	113560	1252172
1663	113630	1252118
1664	113697	1252038
1665	113763	1251948
1666	113830	1251862
1667	113894	1251750
1668	113963	1251685
1669	114031	1251614
1670	114094	1251493
1671	114168	1251480
1672	114239	1251439
1673	114308	1251380
1674	114372	1251272
1675	114444	1251247
1676	114515	1251199
1677	114582	1251118
1678	114650	1251045
1679	114716	1250959
1680	114782	1250861
1681	114849	1250775
1682	114918	1250724
1683	114986	1250644
1684	115054	1250573
1685	115124	1250529
1686	115192	1250461
1687	115258	1250366
1688	115328	1250315
1689	115399	1250271
1690	115471	1250248
1691	115540	1250187
1692	115607	1250104
1693	115675	1250037
1694	115747	1250008
1695	115817	1249957
1696	115888	1249917
1697	115963	1249923
1698	116029	1249831
1699	116096	1249749
1700	116164	1249670
1701	116233	1249616
1702	116302	1249549
1703	116368	1249454
1704	116435	1249381
1705	116508	1249356
1706	116580	1249327
1707	116651	1249286
1708	116721	1249245
1709	116792	1249196
1710	116863	1249166
1711	116931	1249093
1712	116999	1249019
1713	117067	1248952
1714	117138	1248907
1715	117205	1248831
1716	117272	1248742
1717	117337	1248640
1718	117403	1248552
1719	117468	1248446
1720	117542	1248441
1721	117609	1248355
1722	117684	1248360
1723	117754	1248303
1724	117822	1248239
1725	117888	1248138
1726	117959	1248100
1727	118025	1248008
1728	118091	1247917
1729	118158	1247834
1730	118223	1247737
1731	118290	1247655
1732	118361	1247609
1733	118429	1247544
1734	118497	1247465
1735	118566	1247407
1736	118633	1247324
1737	118698	1247225
1738	118765	1247140
1739	118837	1247107
1740	118910	1247094
1741	118979	1247028
1742	119046	1246954
1743	119112	1246861
1744	119180	1246780
1745	119247	1246698
1746	119315	1246630
1747	119380	1246525
1748	119449	1246463
1749	119517	1246397
1750	119581	1246279
1751	119647	1246196
1752	119717	1246136
1753	119782	1246042
1754	119852	1245985
1755	119918	1245899
1756	119987	1245839
1757	120066	1245875
1758	120135	1245820
1759	120205	1245762
1760	120270	1245659
1761	120337	1245583
1762	120403	1245489
1763	120470	1245408
1764	120535	1245304
1765	120603	1245232
1766	120671	1245162
1767	120742	1245121
1768	120810	1245052
1769	120873	1244933
1770	120942	1244863
1771	121009	1244783
1772	121078	1244724
1773	121146	1244658
1774	121227	1244712
1775	121297	1244666
1776	121365	1244598
1777	121430	1244492
1778	121499	1244430
1779	121566	1244348
1780	121634	1244274
1781	121701	1244195
1782	121767	1244105
1783	121835	1244030
1784	121903	1243962
1785	121968	1243863
1786	122037	1243803
1787	122104	1243717
1788	122172	1243650
1789	122240	1243572
1790	122306	1243484
1791	122382	1243495
1792	122451	1243434
1793	122518	1243352
1794	122584	1243264
1795	122654	1243212
1796	122723	1243148
1797	122789	1243058
1798	122859	1243001
1799	122928	1242945
1800	122995	1242863
1801	123065	1242810
1802	123132	1242729
1803	123201	1242667
1804	123275	1242653
1805	123341	1242562
1806	123409	1242494
1807	123478	1242438
1808	123553	1242430
1809	123625	1242403
1810	123691	1242306
1811	123756	1242213
1812	123824	1242135
1813	123890	1242041
1814	123958	1241977
1815	124028	1241922
1816	124095	1241838
1817	124162	1241760
1818	124235	1241735
1819	124304	1241683
1820	124376	1241644
1821	124445	1241588
1822	124523	1241612
1823	124591	1241546
1824	124668	1241562
1825	124744	1241570
1826	124812	1241499
1827	124880	1241422
1828	124948	1241352
1829	125015	1241269
1830	125081	1241186
1831	125151	1241127
1832	125224	1241108
1833	125291	1241027
1834	125362	1240990
1835	125432	1240938
1836	125504	1240907
1837	125576	1240870
1838	125646	1240820
1839	125717	1240775
1840	125789	1240745
1841	125863	1240736
1842	125932	1240673
1843	126000	1240603
1844	126067	1240516
1845	126133	1240430
1846	126200	1240344
1847	126268	1240273
1848	126335	1240189
1849	126401	1240105
1850	126468	1240016
1851	126540	1239988
1852	126608	1239914
1853	126677	1239859
1854	126747	1239798
1855	126815	1239726
1856	126880	1239633
1857	126953	1239610
1858	127028	1239605
1859	127096	1239528
1860	127166	1239478
1861	127233	1239402
1862	127299	1239310
1863	127368	1239245
1864	127436	1239173
1865	127502	1239087
1866	127570	1239009
1867	127640	1238964
1868	127704	1238853
1869	127773	1238791
1870	127842	1238726
1871	127905	1238607
1872	127975	1238555
1873	128044	1238493
1874	128110	1238405
1875	128189	1238435
1876	128259	1238385
1877	128327	1238310
1878	128399	1238275
1879	128465	1238187
1880	128532	1238111
1881	128601	1238050
1882	128669	1237974
1883	128738	1237911
1884	128805	1237830
1885	128872	1237753
1886	128944	1237712
1887	129010	1237628
1888	129078	1237557
1889	129148	1237501
1890	129213	1237403
1891	129280	1237319
1892	129352	1237292
1893	129422	1237235
1894	129492	1237185
1895	129559	1237103
1896	129625	1237006
1897	129692	1236934
1898	129759	1236853
1899	129826	1236767
1900	129894	1236695
1901	129960	1236608
1902	130028	1236538
1903	130095	1236456
1904	130161	1236368
1905	130229	1236292
1906	130295	1236203
1907	130363	1236132
1908	130430	1236049
1909	130504	1236036
1910	130575	1235992
1911	130642	1235912
1912	130708	1235822
1913	130776	1235746
1914	130842	1235663
1915	130909	1235573
1916	130978	1235515
1917	131044	1235429
1918	131112	1235356
1919	131180	1235279
1920	131247	1235198
1921	131312	1235101
1922	131380	1235026
1923	131446	1234937
1924	131514	1234873
1925	131582	1234801
1926	131652	1234748
1927	131728	1234745
1928	131795	1234668
1929	131858	1234554
1930	131926	1234479
1931	131998	1234446
1932	132065	1234363
1933	132135	1234308
1934	132204	1234254
1935	132272	1234175
1936	132341	1234121
1937	132408	1234032
1938	132477	1233977
1939	132545	1233906
1940	132612	1233819
1941	132679	1233742
1942	132748	1233676
1943	132818	1233623
1944	132890	1233593
1945	132957	1233511
1946	133024	1233435
1947	133091	1233354
1948	133160	1233291
1949	133230	1233232
1950	133297	1233154
1951	133360	1233041
1952	133425	1232941
1953	133489	1232831
1954	133558	1232768
1955	133627	1232704
1956	133696	1232647
1957	133766	1232587
1958	133830	1232484
1959	133895	1232383
1960	133972	1232394
1961	134044	1232358
1962	134112	1232291
1963	134182	1232237
1964	134250	1232166
1965	134316	1232073
1966	134381	1231981
1967	134448	1231900
1968	134517	1231832
1969	134585	1231760
1970	134655	1231708
1971	134722	1231627
1972	134788	1231542
1973	134856	1231467
1974	134927	1231427
1975	134994	1231345
1976	135062	1231271
1977	135134	1231240
1978	135203	1231181
1979	135273	1231123
1980	135337	1231020
1981	135404	1230939
1982	135472	1230870
1983	135539	1230787
1984	135608	1230727
1985	135680	1230688
1986	135749	1230622
1987	135816	1230542
1988	135885	1230482
1989	135950	1230390
1990	136021	1230345
1991	136094	1230316
1992	136160	1230229
1993	136229	1230168
1994	136299	1230112
1995	136373	1230091
1996	136440	1230016
1997	136510	1229956
1998	136578	1229890
1999	136644	1229801
2000	136712	1229728
2001	136779	1229651
2002	136850	1229608
2003	136915	1229509
2004	136990	1229497
2005	137059	1229435
2006	137126	1229360
2007	137198	1229323
2008	137263	1229225
2009	137330	1229145
2010	137398	1229068
2011	137468	1229018
2012	137542	1229003
2013	137609	1228923
2014	137679	1228869
2015	137746	1228783
2016	137811	1228683
2017	137883	1228649
2018	137949	1228566
2019	138023	1228550
2020	138092	1228487
2021	138166	1228465
2022	138239	1228439
2023	138310	1228391
2024	138375	1228297
2025	138443	1228229
2026	138512	1228161
2027	138578	1228069
2028	138646	1228006
2029	138719	1227973
2030	138791	1227936
2031	138865	1227920
2032	138931	1227829
2033	138999	1227760
2034	139069	1227710
2035	139140	1227666
2036	139210	1227609
2037	139283	1227584
2038	139351	1227505
2039	139422	1227463
2040	139494	1227432
2041	139565	1227379
2042	139637	1227343
2043	139705	1227279
2044	139773	1227201
2045	139843	1227150
2046	139918	1227143
2047	139985	1227062
2048	140055	1227008
2049	140124	1226943
2050	140190	1226856
2051	140259	1226794
2052	140328	1226727
2053	140393	1226633
2054	140463	1226574
2055	140528	1226484
2056	140598	1226423
2057	140669	1226382
2058	140737	1226307
2059	140804	1226227
2060	140872	1226155
2061	140942	1226106
2062	141011	1226039
2063	141084	1226010
2064	141158	1225991
2065	141226	1225926
2066	141292	1225835
2067	141360	1225759
2068	141427	1225678
2069	141494	1225603
2070	141562	1225532
2071	141629	1225452
2072	141698	1225389
2073	141768	1225332
2074	141833	1225239
2075	141899	1225146
2076	141968	1225083
2077	142036	1225015
2078	142107	1224967
2079	142174	1224884
2080	142247	1224859
2081	142317	1224805
2082	142388	1224755
2083	142453	1224662
2084	142522	1224596
2085	142593	1224550
2086	142660	1224477
2087	142732	1224438
2088	142801	1224370
2089	142866	1224276
2090	142932	1224188
2091	143002	1224131
2092	143069	1224056
2093	143136	1223978
2094	143210	1223955
2095	143279	1223887
2096	143348	1223827
2097	143416	1223758
2098	143492	1223750
2099	143563	1223706
2100	143632	1223643
2101	143700	1223573
2102	143768	1223500
2103	143834	1223413
2104	143904	1223358
2105	143970	1223271
2106	144036	1223184
2107	144107	1223138
2108	144174	1223057
2109	144240	1222967
2110	144310	1222914
2111	144376	1222821
2112	144446	1222767
2113	144544	1222949
2114	144626	1223003
2115	144696	1222942
2116	144768	1222911
2117	144835	1222829
2118	144902	1222743
2119	144970	1222672
2120	145039	1222614
2121	145108	1222547
2122	145175	1222469
2123	145243	1222398
2124	145312	1222333
2125	145381	1222267
2126	145447	1222179
2127	145513	1222098
2128	145577	1221990
2129	145644	1221907
2130	145716	1221870
2131	145792	1221864
2132	145863	1221822
2133	145933	1221766
2134	145997	1221664
2135	146066	1221593
2136	146131	1221503
2137	146197	1221412
2138	146265	1221336
2139	146329	1221232
2140	146395	1221145
2141	146462	1221071
2142	146528	1220978
2143	146594	1220889
2144	146660	1220802
2145	146726	1220719
2146	146795	1220649
2147	146861	1220560
2148	146931	1220510
2149	147008	1220508
2150	147077	1220445
2151	147143	1220363
2152	147212	1220297
2153	147277	1220205
2154	147345	1220133
2155	147412	1220053
2156	147482	1219996
2157	147551	1219934
2158	147618	1219850
2159	147683	1219760
2160	147754	1219711
2161	147821	1219630
2162	147888	1219548
2163	147963	1219533
2164	148032	1219470
2165	148100	1219399
2166	148177	1219404
2167	148247	1219348
2168	148312	1219256
2169	148380	1219181
2170	148447	1219098
2171	148513	1219017
2172	148581	1218946
2173	148646	1218844
2174	148718	1218809
2175	148785	1218731
2176	148851	1218643
2177	148916	1218548
2178	148984	1218470
2179	149051	1218389
2180	149117	1218309
2181	149184	1218226
2182	149252	1218153
2183	149325	1218127
2184	149394	1218056
2185	149464	1218005
2186	149533	1217939
2187	149599	1217857
2188	149668	1217788
2189	149734	1217706
2190	149800	1217617
2191	149867	1217540
2192	149934	1217458
2193	150000	1217372
2194	150069	1217307
2195	150135	1217220
2196	150203	1217143
2197	150270	1217069
2198	150337	1216985
2199	150404	1216909
2200	150477	1216882
2201	150551	1216854
2202	150620	1216794
2203	150686	1216701
2204	150762	1216698
2205	150828	1216612
2206	150891	1216500
2207	150957	1216407
2208	151024	1216330
2209	151093	1216271
2210	151159	1216182
2211	151230	1216130
2212	151297	1216053
2213	151366	1215992
2214	151434	1215917
2215	151504	1215867
2216	151572	1215793
2217	151643	1215742
2218	151718	1215732
2219	151790	1215693
2220	151854	1215591
2221	151926	1215545
2222	152001	1215533
2223	152078	1215531
2224	152143	1215436
2225	152211	1215369
2226	152279	1215298
2227	152344	1215198
2228	152411	1215122
2229	152477	1215035
2230	152547	1214975
2231	152615	1214907
2232	152681	1214821
2233	152748	1214742
2234	152825	1214740
2235	152902	1214737
2236	152974	1214697
2237	153045	1214651
2238	153113	1214584
2239	153185	1214545
2240	153253	1214469
2241	153321	1214396
2242	153387	1214313
2243	153451	1214210
2244	153519	1214136
2245	153584	1214040
2246	153649	1213949
2247	153714	1213853
2248	153782	1213779
2249	153846	1213680
2250	153916	1213621
2251	153986	1213563
2252	154057	1213520
2253	154128	1213473
2254	154196	1213401
2255	154263	1213322
2256	154329	1213233
2257	154400	1213186
2258	154467	1213104
2259	154533	1213016
2260	154599	1212931
2261	154664	1212836
2262	154729	1212746
2263	154797	1212668
2264	154864	1212594
2265	154930	1212503
2266	154998	1212436
2267	155068	1212375
2268	155132	1212277
2269	155206	1212251
2270	155275	1212185
2271	155340	1212093
2272	155408	1212021
2273	155476	1211951
2274	155543	1211873
2275	155613	1211819
2276	155682	1211756
2277	155752	1211695
2278	155818	1211609
2279	155886	1211538
2280	155956	1211479
2281	156025	1211418
2282	156092	1211338
2283	156160	1211271
2284	156228	1211199
2285	156296	1211127
2286	156368	1211089
2287	156437	1211024
2288	156505	1210948
2289	156574	1210885
2290	156641	1210807
2291	156710	1210747
2292	156777	1210669
2293	156846	1210599
2294	156915	1210543
2295	156983	1210470
2296	157053	1210414
2297	157120	1210333
2298	157186	1210243
2299	157249	1210135
2300	157315	1210053
2301	157382	1209968
2302	157448	1209889
2303	157520	1209844
2304	157597	1209840
2305	157663	1209753
2306	157733	1209703
2307	157798	1209609
2308	157868	1209549
2309	157934	1209463
2310	158002	1209396
2311	158069	1209312
2312	158134	1209215
2313	158201	1209139
2314	158269	1209066
2315	158334	1208977
2316	158402	1208901
2317	158469	1208829
2318	158535	1208738
2319	158602	1208663
2320	158670	1208588
2321	158744	1208564
2322	158815	1208513
2323	158880	1208422
2324	158947	1208341
2325	159017	1208286
2326	159083	1208197
2327	159151	1208126
2328	159219	1208058
2329	159288	1207993
2330	159354	1207910
2331	159424	1207855
2332	159494	1207794
2333	159559	1207702
2334	159625	1207613
2335	159693	1207545
2336	159761	1207470
2337	159827	1207386
2338	159905	1207391
2339	159976	1207344
2340	160044	1207275
2341	160112	1207204
2342	160178	1207113
2343	160244	1207029
2344	160312	1206961
2345	160380	1206888
2346	160447	1206808
2347	160513	1206724
2348	160579	1206637
2349	160643	1206533
2350	160709	1206449
2351	160776	1206367
2352	160840	1206272
2353	160909	1206204
2354	160978	1206139
2355	161051	1206105
2356	161126	1206089
2357	161197	1206043
2358	161266	1205980
2359	161335	1205918
2360	161403	1205841
2361	161474	1205793
2362	161542	1205726
2363	161611	1205663
2364	161676	1205569
2365	161746	1205511
2366	161814	1205440
2367	161881	1205361
2368	161950	1205294
2369	162018	1205226
2370	162089	1205173
2371	162157	1205103
2372	162222	1205012
2373	162297	1204994
2374	162368	1204946
2375	162438	1204887
2376	162504	1204803
2377	162572	1204734
2378	162642	1204672
2379	162709	1204594
2380	162777	1204528
2381	162843	1204443
2382	162911	1204367
2383	162978	1204288
2384	163044	1204206
2385	163110	1204120
2386	163179	1204052
2387	163246	1203976
2388	163313	1203895
2389	163382	1203835
2390	163453	1203787
2391	163526	1203751
2392	163598	1203711
2393	163669	1203657
2394	163736	1203586
2395	163807	1203534
2396	163875	1203462
2397	163942	1203386
2398	164009	1203308
2399	164075	1203220
2400	164148	1203184
2401	164216	1203116
2402	164284	1203045
2403	164352	1202969
2404	164424	1202932
2405	164490	1202845
2406	164558	1202772
2407	164634	1202759
2408	164703	1202696
2409	164770	1202622
2410	164839	1202558
2411	164906	1202477
2412	164974	1202403
2413	165091	1202695
2414	165163	1202650
2415	165234	1202600
2416	165301	1202520
2417	165367	1202434
2418	165436	1202375
2419	165550	1202635
2420	165622	1202595
2421	165697	1202574
2422	165782	1202625
2423	165857	1202602
2424	165925	1202534
2425	165998	1202498
2426	166069	1202446
2427	166139	1202390
2428	166205	1202307
2429	166272	1202225
2430	166344	1202183
2431	166414	1202122
2432	166483	1202064
2433	166555	1202020
2434	166626	1201967
2435	166696	1201908
2436	166769	1201879
2437	166840	1201823
2438	166908	1201754
2439	166988	1201770
2440	167060	1201728
2441	167129	1201659
2442	167198	1201595
2443	167266	1201526
2444	167333	1201447
2445	167401	1201378
2446	167470	1201308
2447	167542	1201270
2448	167611	1201206
2449	167677	1201121
2450	167748	1201067
2451	167818	1201008
2452	167886	1200937
2453	167953	1200857
2454	168023	1200800
2455	168094	1200755
2456	168170	1200735
2457	168239	1200676
2458	168310	1200622
2459	168376	1200540
2460	168444	1200467
2461	168512	1200394
2462	168581	1200327
2463	168654	1200292
2464	168722	1200223
2465	168790	1200154
2466	168856	1200067
2467	168924	1199996
2468	168996	1199951
2469	169063	1199872
2470	169135	1199826
2471	169209	1199796
2472	169277	1199724
2473	169355	1199726
2474	169429	1199697
2475	169498	1199635
2476	169568	1199577
2477	169639	1199524
2478	169706	1199449
2479	169775	1199378
2480	169846	1199329
2481	169914	1199259
2482	169980	1199174
2483	170052	1199131
2484	170121	1199067
2485	170187	1198977
2486	170254	1198903
2487	170320	1198813
2488	170386	1198730
2489	170453	1198651
2490	170528	1198625
2491	170601	1198591
2492	170671	1198534
2493	170738	1198455
2494	170807	1198394
2495	170875	1198320
2496	170942	1198240
2497	171011	1198178
2498	171079	1198103
2499	171151	1198059
2500	171217	1197974
2501	171283	1197887
2502	171353	1197832
2503	171420	1197754
2504	171489	1197688
2505	171560	1197638
2506	171628	1197567
2507	171703	1197539
2508	171772	1197474
2509	171839	1197399
2510	171906	1197319
2511	171974	1197251
2512	172041	1197171
2513	172113	1197125
2514	172178	1197035
2515	172246	1196961
2516	172318	1196917
2517	172388	1196862
2518	172457	1196797
2519	172524	1196718
2520	172592	1196646
2521	172663	1196595
2522	172733	1196533
2523	172800	1196455
2524	172874	1196429
2525	172944	1196372
2526	173012	1196298
2527	173083	1196246
2528	173156	1196207
2529	173223	1196134
2530	173293	1196072
2531	173361	1195999
2532	173427	1195917
2533	173494	1195837
2534	173560	1195755
2535	173629	1195685
2536	173696	1195606
2537	173762	1195521
2538	173830	1195450
2539	173895	1195360
2540	173961	1195274
2541	174030	1195209
2542	174104	1195177
2543	174172	1195105
2544	174239	1195026
2545	174308	1194964
2546	174374	1194881
2547	174440	1194796
2548	174511	1194741
2549	174577	1194654
2550	174645	1194587
2551	174712	1194507
2552	174782	1194451
2553	174849	1194369
2554	174917	1194298
2555	174984	1194223
2556	175056	1194173
2557	175124	1194103
2558	175195	1194056
2559	175272	1194044
2560	175341	1193981
2561	175410	1193915
2562	175476	1193831
2563	175543	1193750
2564	175608	1193660
2565	175676	1193584
2566	175748	1193543
2567	175820	1193495
2568	175885	1193404
2569	175954	1193342
2570	176019	1193248
2571	176085	1193166
2572	176151	1193076
2573	176217	1192994
2574	176284	1192915
2575	176355	1192862
2576	176430	1192841
2577	176500	1192778
2578	176568	1192712
2579	176635	1192634
2580	176702	1192551
2581	176770	1192479
2582	176837	1192406
2583	176906	1192338
2584	176971	1192247
2585	177040	1192184
2586	177109	1192115
2587	177177	1192045
2588	177248	1191991
2589	177319	1191942
2590	177386	1191868
2591	177459	1191828
2592	177528	1191760
2593	177604	1191742
2594	177675	1191692
2595	177740	1191602
2596	177807	1191522
2597	177872	1191428
2598	177939	1191355
2599	178008	1191289
2600	178077	1191225
2601	178145	1191154
2602	178218	1191111
2603	178285	1191032
2604	178361	1191015
2605	178429	1190944
2606	178494	1190855
2607	178562	1190784
2608	178632	1190720
2609	178702	1190665
2610	178776	1190636
2611	178847	1190581
2612	178913	1190494
2613	178978	1190406
2614	179043	1190311
2615	179110	1190234
2616	179176	1190149
2617	179243	1190075
2618	179315	1190027
2619	179383	1189956
2620	179455	1189912
2621	179525	1189852
2622	179598	1189814
2623	179672	1189779
2624	179743	1189728
2625	179813	1189670
2626	179885	1189629
2627	179957	1189579
2628	180025	1189508
2629	180096	1189455
2630	180164	1189390
2631	180231	1189311
2632	180303	1189264
2633	180371	1189189
2634	180439	1189122
2635	180507	1189051
2636	180579	1189006
2637	180649	1188941
2638	180719	1188886
2639	180786	1188811
2640	180856	1188750
2641	180924	1188675
2642	180988	1188583
2643	181059	1188526
2644	181132	1188492
2645	181200	1188416
2646	181270	1188356
2647	181340	1188303
2648	181408	1188226
2649	181475	1188149
2650	181541	1188066
2651	181607	1187982
2652	181675	1187911
2653	181741	1187827
2654	181812	1187773
2655	181876	1187676
2656	181942	1187593
2657	182010	1187520
2658	182081	1187465
2659	182148	1187388
2660	182220	1187342
2661	182292	1187295
2662	182362	1187238
2663	182429	1187164
2664	182495	1187079
2665	182565	1187020
2666	182634	1186950
2667	182700	1186867
2668	182767	1186789
2669	182833	1186702
2670	182901	1186631
2671	182969	1186562
2672	183034	1186474
2673	183101	1186393
2674	183171	1186331
2675	183240	1186270
2676	183307	1186191
2677	183381	1186155
2678	183450	1186096
2679	183517	1186014
2680	183584	1185935
2681	183654	1185877
2682	183720	1185793
2683	183788	1185721
2684	183858	1185667
2685	183924	1185581
2686	183991	1185501
2687	184057	1185420
2688	184125	1185345
2689	184190	1185258
2690	184257	1185177
2691	184328	1185125
2692	184395	1185045
2693	184462	1184970
2694	184536	1184939
2695	184606	1184880
2696	184674	1184806
2697	184742	1184732
2698	184808	1184653
2699	184880	1184601
2700	184946	1184521
2701	185014	1184449
2702	185084	1184392
2703	185155	1184340
2704	185222	1184260
2705	185290	1184186
2706	185361	1184135
2707	185429	1184067
2708	185500	1184013
2709	185566	1183929
2710	185638	1183880
2711	185714	1183863
2712	185789	1183835
2713	185857	1183764
2714	185923	1183679
2715	185986	1183574
2716	186055	1183509
2717	186122	1183431
2718	186188	1183349
2719	186257	1183281
2720	186323	1183197
2721	186392	1183136
2722	186463	1183079
2723	186529	1182995
2724	186596	1182917
2725	186661	1182829
2726	186727	1182741
2727	186793	1182660
2728	186868	1182630
2729	186938	1182572
2730	187005	1182495
2731	187071	1182412
2732	187142	1182358
2733	187206	1182261
2734	187274	1182189
2735	187342	1182117
2736	187408	1182035
2737	187474	1181951
2738	187542	1181880
2739	187609	1181802
2740	187677	1181732
2741	187743	1181648
2742	187807	1181553
2743	187875	1181479
2744	187945	1181421
2745	188015	1181361
2746	188089	1181331
2747	188161	1181282
2748	188231	1181220
2749	188296	1181133
2750	188363	1181057
2751	188433	1180998
2752	188502	1180932
2753	188569	1180851
2754	188637	1180784
2755	188702	1180689
2756	188767	1180603
2757	188835	1180530
2758	188901	1180446
2759	188969	1180375
2760	189037	1180302
2761	189102	1180213
2762	189174	1180166
2763	189247	1180129
2764	189313	1180042
2765	189381	1179969
2766	189450	1179904
2767	189519	1179839
2768	189590	1179786
2769	189656	1179702
2770	189724	1179634
2771	189790	1179546
2772	189857	1179471
2773	189923	1179389
2774	189990	1179309
2775	190059	1179244
2776	190125	1179161
2777	190191	1179080
2778	190261	1179016
2779	190332	1178966
2780	190406	1178931
2781	190480	1178894
2782	190545	1178809
2783	190612	1178731
2784	190680	1178659
2785	190747	1178578
2786	190813	1178499
2787	190882	1178432
2788	190951	1178368
2789	191016	1178277
2790	191086	1178216
2791	191152	1178134
2792	191219	1178055
2793	191289	1177997
2794	191358	1177930
2795	191425	1177853
2796	191493	1177785
2797	191566	1177741
2798	191634	1177671
2799	191700	1177590
2800	191768	1177515
2801	191835	1177439
2802	191902	1177360
2803	191970	1177293
2804	192040	1177231
2805	192113	1177189
2806	192181	1177121
2807	192251	1177063
2808	192320	1176995
2809	192390	1176937
2810	192456	1176853
2811	192520	1176757
2812	192589	1176689
2813	192656	1176612
2814	192728	1176567
2815	192798	1176511
2816	192865	1176429
2817	192931	1176346
2818	192994	1176248
2819	193061	1176167
2820	193132	1176117
2821	193201	1176053
2822	193270	1175984
2823	193347	1175971
2824	193415	1175898
2825	193484	1175833
2826	193552	1175762
2827	193620	1175690
2828	193691	1175636
2829	193757	1175552
2830	193826	1175487
2831	193902	1175468
2832	193970	1175394
2833	194037	1175316
2834	194106	1175249
2835	194176	1175191
2836	194250	1175156
2837	194321	1175101
2838	194390	1175041
2839	194457	1174963
2840	194528	1174907
2841	194593	1174818
2842	194659	1174734
2843	194723	1174640
2844	194789	1174557
2845	194860	1174502
2846	194925	1174413
2847	194996	1174359
2848	195071	1174332
2849	195140	1174266
2850	195205	1174176
2851	195270	1174090
2852	195338	1174019
2853	195407	1173951
2854	195475	1173877
2855	195542	1173802
2856	195609	1173722
2857	195676	1173647
2858	195748	1173600
2859	195816	1173529
2860	195884	1173460
2861	195952	1173386
2862	196021	1173319
2863	196087	1173239
2864	196157	1173181
2865	196227	1173118
2866	196302	1173090
2867	196371	1173028
2868	196438	1172946
2869	196505	1172871
2870	196571	1172788
2871	196639	1172718
2872	196707	1172642
2873	196772	1172557
2874	196840	1172484
2875	196906	1172400
2876	196972	1172316
2877	197039	1172243
2878	197110	1172185
2879	197180	1172128
2880	197249	1172062
2881	197314	1171976
2882	197381	1171898
2883	197452	1171842
2884	197528	1171822
2885	197601	1171775
2886	197673	1171728
2887	197739	1171647
2888	197808	1171580
2889	197878	1171525
2890	197946	1171450
2891	198011	1171364
2892	198079	1171292
2893	198145	1171209
2894	198211	1171126
