iter	MAE
1685	147.3996547
1686	147.391264
1687	147.3315483
1688	147.3229896
1689	147.3154696
1690	147.2457717
1691	147.2197312
1692	147.2053395
1693	147.188779
1694	147.1770397
1695	147.0930559
1696	147.0304427
1697	146.9872603
1698	146.9366623
1699	146.8722217
1700	146.8176906
1701	146.7430219
1702	146.595065
1703	146.4951004
1704	146.4653078
1705	146.4068595
1706	146.3948044
1707	146.3790129
1708	146.3294805
1709	146.2358236
1710	146.1678636
1711	146.1526089
1712	146.067746
1713	146.0508209
1714	145.9750502
1715	145.9693719
1716	145.9469983
1717	145.8854371
1718	145.8699989
1719	145.7463232
1720	145.7161509
1721	145.6863433
1722	145.6639453
1723	145.6186673
1724	145.5725535
1725	145.5622738
1726	145.5267395
1727	145.4935945
1728	145.4501172
1729	145.3847842
1730	145.3798913
1731	145.3141017
1732	145.2934178
1733	145.2543181
1734	145.2169971
1735	145.2040227
1736	145.1482675
1737	145.1187364
1738	145.0789549
1739	145.046016
1740	144.9939829
1741	144.9795504
1742	144.9570045
1743	144.8956563
1744	144.8197269
1745	144.8103898
1746	144.7924211
1747	144.7698744
1748	144.7406839
1749	144.7244319
1750	144.697422
1751	144.6141164
1752	144.6038632
1753	144.5854263
1754	144.5789848
1755	144.5754774
1756	144.5660359
1757	144.5246617
1758	144.4868931
1759	144.4409578
1760	144.3954873
1761	144.2368092
1762	144.2088506
1763	144.1243281
1764	144.0874402
1765	144.067516
1766	144.0563826
1767	144.0300383
1768	143.9787518
1769	143.939331
1770	143.9223522
1771	143.8952238
1772	143.8845491
1773	143.8606656
1774	143.7990004
1775	143.7922397
1776	143.7793859
1777	143.7602716
1778	143.718742
1779	143.6734288
1780	143.6032159
1781	143.5711556
1782	143.5236432
1783	143.5005241
1784	143.4846839
1785	143.4789434
1786	143.4111539
1787	143.3124839
1788	143.3049009
1789	143.2079145
1790	143.170465
1791	143.1285063
1792	143.0996512
1793	143.0831314
1794	143.0085573
1795	142.9738148
1796	142.9555605
1797	142.808193
1798	142.7984311
1799	142.7821748
1800	142.7118904
1801	142.688459
1802	142.6191208
1803	142.5590282
1804	142.5366362
1805	142.5037446
1806	142.4257692
1807	142.3883898
1808	142.3539241
1809	142.3313473
1810	142.3077959
1811	142.2896485
1812	142.2807931
1813	142.2192853
1814	142.1813872
1815	142.1352872
1816	142.1023633
1817	142.0886233
1818	142.0512958
1819	142.0296729
1820	142.0146685
1821	142.0002156
1822	141.9793294
1823	141.9031897
1824	141.8414441
1825	141.8161829
1826	141.808143
1827	141.7754853
1828	141.7650755
1829	141.7575962
1830	141.7075886
1831	141.7028525
1832	141.6718085
1833	141.6400219
1834	141.6333611
1835	141.6176561
1836	141.583798
1837	141.535602
1838	141.5079768
1839	141.4980096
1840	141.4692235
1841	141.4148126
1842	141.3613268
1843	141.3343735
1844	141.3030856
1845	141.2800392
1846	141.241218
1847	141.2077829
1848	141.133339
1849	141.0931696
1850	141.0003585
1851	140.9466222
1852	140.898216
1853	140.8900955
1854	140.8566928
1855	140.8435392
1856	140.8294952
1857	140.7251897
1858	140.6846445
1859	140.6751436
1860	140.640055
1861	140.5779714
1862	140.5274042
1863	140.4891267
1864	140.4636919
1865	140.4119885
1866	140.3919085
1867	140.3693585
1868	140.3020817
1869	140.1771822
1870	140.1482437
1871	140.111354
1872	140.0373227
1873	140.030634
1874	139.9938394
1875	139.9565164
1876	139.935418
1877	139.850347
1878	139.8342854
1879	139.8083164
1880	139.7954327
1881	139.7835951
1882	139.7416454
1883	139.6541199
1884	139.633346
1885	139.6127597
1886	139.5983596
1887	139.5429172
1888	139.4892377
1889	139.4694969
1890	139.3864054
1891	139.1880587
1892	139.1315051
1893	139.1146445
1894	139.0820384
1895	139.0538665
1896	138.9935046
1897	138.9751994
1898	138.9351804
1899	138.8714558
1900	138.8547123
1901	138.8008058
1902	138.6472647
1903	138.6350747
1904	138.5683024
1905	138.3214076
1906	138.2772222
1907	138.2672131
1908	138.2303267
1909	138.1920707
1910	138.0614779
1911	138.0419514
1912	138.0183485
1913	137.9578849
1914	137.9373307
1915	137.8774758
1916	137.8071816
1917	137.7652834
1918	137.6445929
1919	137.6312406
1920	137.6254737
1921	137.5899966
1922	137.4999276
1923	137.4887773
1924	137.4490089
1925	137.41842
1926	137.3908989
1927	137.373256
1928	137.3020964
1929	137.2692979
1930	137.2548572
1931	137.239868
1932	137.23004
1933	137.2150765
1934	137.1645799
1935	137.1448496
1936	137.0575742
1937	137.0276383
1938	136.9596048
1939	136.8671231
1940	136.8341415
1941	136.8037488
1942	136.7971035
1943	136.781271
1944	136.6346922
1945	136.5431202
1946	136.4809283
1947	136.4421184
1948	136.4252647
1949	136.3415441
1950	136.2985429
1951	136.2775921
1952	136.2135509
1953	136.2046519
1954	136.1722209
1955	136.1466185
1956	136.120235
1957	136.1000913
1958	136.0755233
1959	136.0559782
1960	136.0513757
1961	136.0338358
1962	136.0130983
1963	135.9951266
1964	135.9785026
1965	135.9359166
1966	135.9287085
1967	135.9103256
1968	135.8642184
1969	135.8548125
1970	135.7903126
1971	135.7745477
1972	135.7305046
1973	135.7121371
1974	135.6790975
1975	135.6682831
1976	135.6246635
1977	135.6084579
1978	135.547271
1979	135.5051898
1980	135.461462
1981	135.4500843
1982	135.3885235
1983	135.3722598
1984	135.3013885
1985	135.2371752
1986	135.2199017
1987	135.2057137
1988	135.1867308
1989	135.1814946
1990	135.1352998
1991	135.0543479
1992	135.041654
1993	135.0343144
1994	134.9038279
1995	134.8365818
1996	134.8295323
1997	134.7975455
1998	134.6823582
1999	134.5880105
2000	134.5763388
2001	134.5659115
2002	134.5487876
2003	134.543787
2004	134.534057
2005	134.5203357
2006	134.4943509
2007	134.4732432
2008	134.465454
2009	134.431486
2010	134.4105242
2011	134.3945824
2012	134.3692329
2013	134.3163463
2014	134.3049158
2015	134.2918846
2016	134.2794209
2017	134.2672067
2018	134.2615389
2019	134.2556303
2020	134.223199
2021	134.1977545
2022	134.1917778
2023	134.1755311
2024	134.1061588
2025	134.0795641
2026	134.030437
2027	134.0119514
2028	133.965879
2029	133.9256017
2030	133.9120109
2031	133.8750979
2032	133.8648366
2033	133.7236193
2034	133.6902155
2035	133.6102859
2036	133.5930843
2037	133.5465005
2038	133.5048999
2039	133.4658316
2040	133.4431297
2041	133.4363865
2042	133.4105283
2043	133.356706
2044	133.3114697
2045	133.306167
2046	133.2948355
2047	133.2453221
2048	133.2309117
2049	133.1197771
2050	133.099799
2051	133.0508038
2052	133.0049194
2053	132.9953393
2054	132.9219318
2055	132.9071008
2056	132.8709459
2057	132.8005359
2058	132.7812292
2059	132.7712292
2060	132.7550543
2061	132.7441798
2062	132.6998348
2063	132.6557639
2064	132.5970004
2065	132.5936259
2066	132.5720063
2067	132.5654192
2068	132.5382697
2069	132.532529
2070	132.5138612
2071	132.4997573
2072	132.4944506
2073	132.459788
2074	132.4426315
2075	132.4175668
2076	132.4014952
2077	132.360065
2078	132.2514337
2079	132.2244718
2080	132.1944917
2081	132.175516
2082	132.1627891
2083	132.1407796
2084	132.1310388
2085	132.0947751
2086	132.0352033
2087	131.9903282
2088	131.9574655
2089	131.9443967
2090	131.9255669
2091	131.881701
2092	131.8543423
2093	131.8273822
2094	131.8233818
2095	131.8091953
2096	131.7447406
2097	131.7036975
2098	131.6863267
2099	131.6430118
2100	131.6370917
2101	131.6149644
2102	131.5911442
2103	131.5442036
2104	131.488635
2105	131.4798591
2106	131.4490896
2107	131.438078
2108	131.3977291
2109	131.3243575
2110	131.291281
2111	131.2820932
2112	131.2766458
2113	131.2520821
2114	131.2261321
2115	131.2102293
2116	131.1985835
2117	131.1893316
2118	131.1771361
2119	131.1665924
2120	131.1352216
2121	131.1060142
2122	131.0811876
2123	131.0626224
2124	131.0538716
2125	131.0340868
2126	130.9983093
2127	130.9303906
2128	130.7978713
2129	130.7700982
2130	130.7570082
2131	130.7132871
2132	130.7010577
2133	130.6876642
2134	130.6408629
2135	130.6252646
2136	130.5885494
2137	130.5639658
2138	130.5578429
2139	130.5349833
2140	130.5098726
2141	130.4823148
2142	130.4603137
2143	130.4264515
2144	130.3834339
2145	130.3307845
2146	130.3152619
2147	130.2837433
2148	130.1815376
2149	130.1561989
2150	130.1374432
2151	130.0944758
2152	130.0422111
2153	130.0201418
2154	129.9996282
2155	129.9930801
2156	129.9810263
2157	129.9681815
2158	129.8834856
2159	129.8338263
2160	129.7958913
2161	129.7601835
2162	129.7374349
2163	129.7267862
2164	129.6312442
2165	129.6104352
2166	129.5965811
2167	129.4752338
2168	129.464667
2169	129.4510784
2170	129.4378631
2171	129.3711271
2172	129.3525917
2173	129.3017859
2174	129.2834248
2175	129.2750004
2176	129.2514628
2177	129.1773348
2178	129.1717345
2179	129.1608773
2180	129.1232208
2181	129.0820436
2182	129.0769095
2183	129.0628268
2184	129.0470553
2185	129.0184244
2186	129.0160671
2187	129.0019111
2188	128.956971
2189	128.9423731
2190	128.9147855
2191	128.9110207
2192	128.8865849
2193	128.8798245
2194	128.8598357
2195	128.8465566
2196	128.8237738
2197	128.8137868
2198	128.8043897
2199	128.8013795
2200	128.7990715
2201	128.7982652
2202	128.7902559
2203	128.7765711
2204	128.7632497
2205	128.7604243
2206	128.7387122
2207	128.7075885
2208	128.6995199
2209	128.6863688
2210	128.680672
2211	128.6240854
2212	128.623443
2213	128.6191517
2214	128.6140842
2215	128.5961989
2216	128.5555986
2217	128.5125753
2218	128.5010918
2219	128.4821528
2220	128.4473458
2221	128.3795435
2222	128.3739754
2223	128.3721978
2224	128.3523701
2225	128.3145438
2226	128.3121942
2227	128.28813
2228	128.2166093
2229	128.2048407
2230	128.1523675
2231	128.1349879
2232	128.1324001
2233	128.0245417
2234	127.9606146
2235	127.9474811
2236	127.8726548
2237	127.8394325
2238	127.7967824
2239	127.7744201
2240	127.7362179
2241	127.6957278
2242	127.642943
2243	127.5989496
2244	127.5745548
2245	127.5695788
2246	127.5500406
2247	127.4474712
2248	127.439509
2249	127.3624687
2250	127.3311546
2251	127.2650739
2252	127.2499149
2253	127.1753616
2254	127.1662004
2255	127.1503791
2256	127.1277512
2257	127.1077772
2258	127.0773291
2259	127.0683841
2260	127.0665221
2261	126.943642
2262	126.9361697
2263	126.919816
2264	126.9049747
2265	126.9026407
2266	126.8886198
2267	126.8387113
2268	126.7929344
2269	126.7500242
2270	126.727019
2271	126.6904553
2272	126.6501725
2273	126.6354157
2274	126.6245029
2275	126.5572581
2276	126.5505137
2277	126.5351782
2278	126.5319291
2279	126.5278903
2280	126.4930481
2281	126.4585228
2282	126.4028627
2283	126.3936108
2284	126.3773822
2285	126.3709895
2286	126.3338308
2287	126.3296924
2288	126.3269876
2289	126.3179619
2290	126.2794832
2291	126.253013
2292	126.2486728
2293	126.2384733
2294	126.2193099
2295	126.1959743
2296	126.183637
2297	126.117338
2298	125.9857696
2299	125.9669245
2300	125.9373048
2301	125.9276003
2302	125.8961632
2303	125.8948888
2304	125.8879585
2305	125.7690809
2306	125.6521946
2307	125.5961919
2308	125.4989306
2309	125.4427649
2310	125.4379906
2311	125.4357662
2312	125.4188785
2313	125.3169477
2314	125.2884068
2315	125.2818825
2316	125.2732963
2317	125.2654729
2318	125.2509415
2319	125.2280621
2320	125.1753774
2321	125.1594245
2322	125.1344871
2323	125.1179997
2324	125.0517031
2325	125.0311755
2326	125.0020027
2327	124.9950259
2328	124.9835779
2329	124.9492607
2330	124.9279194
2331	124.9014972
2332	124.8942036
2333	124.891408
2334	124.8712996
2335	124.861321
2336	124.8288987
2337	124.7901654
2338	124.7692166
2339	124.7675335
2340	124.744466
2341	124.7062667
2342	124.67452
2343	124.6606429
2344	124.6306261
2345	124.6005692
2346	124.4476026
2347	124.4427018
2348	124.4303582
2349	124.3967877
2350	124.3903376
2351	124.3780499
2352	124.3250792
2353	124.2825696
2354	124.2631741
2355	124.2318398
2356	124.2182799
2357	124.1985172
2358	124.193196
2359	124.1770244
2360	124.1635092
2361	124.1435953
2362	124.1425023
2363	124.0750378
2364	124.0523759
2365	124.0361711
2366	124.0143556
2367	124.0044427
2368	123.9677044
2369	123.8960534
2370	123.8649003
2371	123.8372924
2372	123.8259544
2373	123.8211273
2374	123.7963871
2375	123.7512866
2376	123.7390141
2377	123.7141426
2378	123.6594829
2379	123.62874
2380	123.614515
2381	123.6109377
2382	123.5414025
2383	123.503617
2384	123.4997669
2385	123.4020947
2386	123.3333664
2387	123.3316191
2388	123.3128271
2389	123.3020264
2390	123.2920551
2391	123.2828724
2392	123.276437
2393	123.2555734
2394	123.233589
2395	123.2328813
2396	123.2213661
2397	123.2126993
2398	123.1992775
2399	123.1479621
2400	123.146049
2401	123.0955375
2402	123.0723011
2403	123.0630411
2404	123.0258244
2405	123.0159746
2406	122.9491637
2407	122.9414091
2408	122.9116252
2409	122.8155606
2410	122.8119365
2411	122.8058443
2412	122.7915888
2413	122.7606687
2414	122.7139694
2415	122.6427962
2416	122.6310793
2417	122.597243
2418	122.5793751
2419	122.5668704
2420	122.5460009
2421	122.5259003
2422	122.467602
2423	122.4415225
2424	122.4133069
2425	122.397496
2426	122.3526622
2427	122.3135138
2428	122.3033449
2429	122.2949823
2430	122.2665703
2431	122.2338666
2432	122.2247848
2433	122.1663918
2434	122.1144331
2435	122.0681837
2436	122.0596647
2437	122.0451921
2438	122.0371202
2439	122.0242644
2440	121.9724537
2441	121.9471739
2442	121.9358585
2443	121.9170614
2444	121.906974
2445	121.8942896
2446	121.7926414
2447	121.7724817
2448	121.7604968
2449	121.7445113
2450	121.7324662
2451	121.7218905
2452	121.6830886
2453	121.673916
2454	121.6449196
2455	121.6382408
2456	121.6238426
2457	121.617791
2458	121.606612
2459	121.6019191
2460	121.5946607
2461	121.5631222
2462	121.5626905
2463	121.5446375
2464	121.4858906
2465	121.4643929
2466	121.46138
2467	121.4595501
2468	121.4500238
2469	121.4438268
2470	121.4177841
2471	121.4022492
2472	121.3721824
2473	121.3499
2474	121.3191948
2475	121.3100287
2476	121.2977555
2477	121.2827389
2478	121.2818268
2479	121.2781859
2480	121.2750505
2481	121.2523689
2482	121.2513005
2483	121.2490355
2484	121.2266045
2485	121.2152651
2486	121.2124652
2487	121.2096196
2488	121.2074418
2489	121.1939777
2490	121.1907639
2491	121.1883075
2492	121.1579127
2493	121.1433709
2494	121.1425772
2495	121.135544
2496	121.1339171
2497	121.118772
2498	121.1114821
2499	121.109994
2500	121.0967017
2501	121.0955747
2502	121.0788277
2503	121.0555449
2504	121.0471643
2505	121.025049
2506	120.9977489
2507	120.9912975
2508	120.9883721
2509	120.9390096
2510	120.896728
2511	120.8860134
2512	120.8452177
2513	120.8415103
2514	120.8309483
2515	120.8128534
2516	120.8033697
2517	120.7994982
2518	120.7958423
2519	120.7799328
2520	120.7659371
2521	120.7343876
2522	120.7300313
2523	120.7275294
2524	120.7079732
2525	120.7063536
2526	120.7035033
2527	120.6350826
2528	120.5730468
2529	120.5667875
2530	120.564445
2531	120.550479
2532	120.545886
2533	120.5331533
2534	120.4361897
2535	120.4149265
2536	120.3984617
2537	120.3907289
2538	120.3793008
2539	120.3101733
2540	120.2606807
2541	120.1917854
2542	120.1771791
2543	120.1534751
2544	120.1305765
2545	120.1189272
2546	120.0985295
2547	120.0801315
2548	120.0727528
2549	120.0554881
2550	120.0510644
2551	120.0105672
2552	120.0035925
2553	119.9761169
2554	119.8704458
2555	119.8683826
2556	119.8574499
2557	119.8393029
2558	119.7982704
2559	119.7890092
2560	119.758011
2561	119.7076891
2562	119.6753367
2563	119.6517823
2564	119.6454301
2565	119.6358916
2566	119.6098688
2567	119.6050354
2568	119.5829487
2569	119.5223598
2570	119.4796448
2571	119.4727787
2572	119.4607015
2573	119.4214193
2574	119.4114216
2575	119.4028119
2576	119.3988801
2577	119.3945042
2578	119.3071318
2579	119.2250529
2580	119.2222854
2581	119.2213127
2582	119.2148503
2583	119.211284
2584	119.2057447
2585	119.1927112
2586	119.1854055
2587	119.163066
2588	119.1485282
2589	119.1069671
2590	119.1012864
2591	119.0784581
2592	119.0475028
2593	119.045678
2594	119.039769
2595	119.0135803
2596	118.9734883
2597	118.9193377
2598	118.8110782
2599	118.796623
2600	118.7545134
2601	118.7271531
2602	118.7077633
2603	118.6893488
2604	118.6628963
2605	118.6589674
2606	118.6536856
2607	118.6340963
2608	118.5999467
2609	118.5795672
2610	118.5608623
2611	118.5572421
2612	118.5434688
2613	118.5156673
2614	118.5081838
2615	118.4496052
2616	118.4181069
2617	118.3940173
2618	118.3843812
2619	118.3737561
2620	118.3489775
2621	118.3098074
2622	118.2863291
2623	118.2657758
2624	118.2260552
2625	118.2158506
2626	118.0502222
2627	118.018758
2628	117.9892229
2629	117.924602
2630	117.9126055
2631	117.8938057
2632	117.8927998
2633	117.8714881
2634	117.8655673
2635	117.8087626
2636	117.7620662
2637	117.7493084
2638	117.6972017
2639	117.6841455
2640	117.6711656
2641	117.6432088
2642	117.6323491
2643	117.6189938
2644	117.5933391
2645	117.5893137
2646	117.5697567
2647	117.5636257
2648	117.5255972
2649	117.5191928
2650	117.4829027
2651	117.4665247
2652	117.4377209
2653	117.4292986
2654	117.4287245
2655	117.3941113
2656	117.3890693
2657	117.3520031
2658	117.3463355
2659	117.2968861
2660	117.2545172
2661	117.1989318
2662	117.1802189
2663	117.1653586
2664	117.1600799
2665	117.148388
2666	117.0961178
2667	117.0668276
2668	117.0084509
2669	116.9638469
2670	116.9585632
2671	116.9334403
2672	116.9129911
2673	116.8710844
2674	116.8193826
2675	116.7879726
2676	116.7607979
2677	116.7256016
2678	116.7203032
2679	116.708626
2680	116.6949734
2681	116.6598569
2682	116.6267907
2683	116.6027075
2684	116.5765634
2685	116.5318013
2686	116.4728576
2687	116.4659187
2688	116.4547595
2689	116.4432801
2690	116.4162084
2691	116.391088
2692	116.3811034
2693	116.366773
2694	116.3545787
2695	116.3460852
2696	116.3308064
2697	116.2862557
2698	116.245259
2699	116.2276995
2700	116.1693039
2701	116.1551657
2702	116.0782733
2703	116.0626695
2704	116.0597084
2705	116.0536041
2706	116.0451941
2707	116.0292707
2708	115.967728
2709	115.9289696
2710	115.9115589
2711	115.9090222
2712	115.9006732
2713	115.8735999
2714	115.8629399
2715	115.8502018
2716	115.7732357
2717	115.7553846
2718	115.7321219
2719	115.6862074
2720	115.6728501
2721	115.6535379
2722	115.6369809
2723	115.6075493
2724	115.5969248
2725	115.5901864
2726	115.5524722
2727	115.5086042
2728	115.5073628
2729	115.5032863
2730	115.4995668
2731	115.4709105
2732	115.4578328
2733	115.4545334
2734	115.4492737
2735	115.4370616
2736	115.3989096
2737	115.3393025
2738	115.3308868
2739	115.294664
2740	115.2816765
2741	115.2751528
2742	115.2727221
2743	115.2502787
2744	115.2318659
2745	115.2235134
2746	115.1092466
2747	115.054811
2748	115.0394073
2749	115.0184141
2750	115.0122039
2751	115.0078726
2752	114.9966895
2753	114.9600762
2754	114.9493099
2755	114.9449819
2756	114.9402853
2757	114.9344911
2758	114.9342139
2759	114.9021622
2760	114.890864
2761	114.8862709
2762	114.8644281
2763	114.8593612
2764	114.8571216
2765	114.8062825
2766	114.7922522
2767	114.7762752
2768	114.7568114
2769	114.7448026
2770	114.7046715
2771	114.6770872
2772	114.6740666
2773	114.6657578
2774	114.6552835
2775	114.6284246
2776	114.5843598
2777	114.5765345
2778	114.5668977
2779	114.56556
2780	114.5402813
2781	114.4511581
2782	114.4300627
2783	114.4219959
2784	114.4201179
2785	114.3711233
2786	114.3670956
2787	114.3357053
2788	114.3084486
2789	114.3019852
2790	114.2828008
2791	114.2788141
2792	114.2630964
2793	114.2500669
2794	114.2302865
2795	114.2154623
2796	114.1753862
2797	114.1610721
2798	114.1526624
2799	114.1485784
2800	114.1409084
2801	114.1313615
2802	114.1168907
2803	114.0931209
2804	114.037117
2805	114.0057501
2806	113.9287992
2807	113.8939686
2808	113.8814664
2809	113.8383732
2810	113.8340111
2811	113.8206272
2812	113.8076361
2813	113.7524191
2814	113.6726957
2815	113.6565923
2816	113.6480756
2817	113.6445652
2818	113.6199542
2819	113.6184797
2820	113.6058181
2821	113.5854826
2822	113.5711486
2823	113.569232
2824	113.5538005
2825	113.5479211
2826	113.5350193
2827	113.5059428
2828	113.4916339
2829	113.4850708
2830	113.4601205
2831	113.4558731
2832	113.4497732
2833	113.4024266
2834	113.3724473
2835	113.3637609
2836	113.3515833
2837	113.3071189
2838	113.3014832
2839	113.2991631
2840	113.2524126
2841	113.2128796
2842	113.2091979
2843	113.1887035
2844	113.1676599
2845	113.1578397
2846	113.1462878
2847	113.1416465
2848	113.1384892
2849	113.0927544
2850	113.0740192
2851	113.0705586
2852	113.048498
2853	113.0374193
2854	112.9973415
2855	112.9110202
2856	112.9040178
2857	112.8721986
2858	112.8579897
2859	112.8527257
2860	112.8441089
2861	112.8364636
2862	112.8237808
2863	112.8160939
2864	112.7943612
2865	112.7930834
2866	112.7876266
2867	112.7846868
2868	112.7773863
2869	112.7686598
2870	112.7259468
2871	112.6771173
2872	112.675468
2873	112.6531417
2874	112.6480898
2875	112.625038
2876	112.6187091
2877	112.612932
2878	112.6056338
2879	112.5937064
2880	112.573802
2881	112.5647023
2882	112.5623121
2883	112.5579216
2884	112.5507337
2885	112.5456004
2886	112.5279061
2887	112.5058722
2888	112.495673
2889	112.4584945
2890	112.448661
2891	112.4338582
2892	112.4276694
2893	112.4099961
2894	112.3953597
2895	112.3900257
2896	112.3548711
2897	112.3237275
2898	112.3080589
2899	112.2975907
2900	112.2792454
2901	112.2381731
2902	112.2353152
2903	112.2160682
2904	112.2078902
2905	112.1781109
2906	112.1489081
2907	112.1312661
2908	112.1101894
2909	112.0883896
2910	112.0410399
2911	112.0096411
2912	112.00404
2913	112.0022388
2914	111.9939823
2915	111.9865899
2916	111.9731622
2917	111.9553352
2918	111.9157164
2919	111.8937525
2920	111.8894579
2921	111.8834376
2922	111.874867
2923	111.8485007
2924	111.8446738
2925	111.8362253
2926	111.8282881
2927	111.8234745
2928	111.8203306
2929	111.8113592
2930	111.7976618
2931	111.7888232
2932	111.7635568
2933	111.7538307
2934	111.7488126
2935	111.7160074
2936	111.7110285
2937	111.7071429
2938	111.7025746
2939	111.6976048
2940	111.6710934
2941	111.6436668
2942	111.6221106
2943	111.5958558
2944	111.5837721
2945	111.5600596
2946	111.5446631
2947	111.5439508
2948	111.5293897
2949	111.5194598
2950	111.4982428
2951	111.483088
2952	111.4530396
2953	111.4436797
2954	111.3946418
2955	111.3711557
2956	111.3604773
2957	111.3576022
2958	111.336194
2959	111.3274472
2960	111.2275651
2961	111.2138144
2962	111.1999238
2963	111.1990628
2964	111.1876416
2965	111.1858736
2966	111.1810001
2967	111.1743844
2968	111.1693204
2969	111.1680287
2970	111.1656524
2971	111.1595881
2972	111.1582908
2973	111.1239845
2974	111.1079181
2975	111.101311
2976	111.0993346
2977	111.0916333
2978	111.0830752
2979	111.0704189
2980	111.0569386
2981	111.0265345
2982	111.0227139
2983	110.9917915
2984	110.9802997
2985	110.9695968
2986	110.888004
2987	110.8808262
2988	110.8703333
2989	110.8633123
2990	110.8299169
2991	110.7712175
2992	110.7689612
2993	110.7313805
2994	110.7167333
2995	110.7136953
2996	110.6989636
2997	110.6909101
2998	110.6813373
2999	110.6773601
3000	110.675003
3001	110.6659917
3002	110.6601638
3003	110.6384032
3004	110.6187909
3005	110.6057934
3006	110.5953006
3007	110.5824683
3008	110.556888
3009	110.5481477
3010	110.5225641
3011	110.5013805
3012	110.4797865
3013	110.4664877
3014	110.4431883
3015	110.4262908
3016	110.3751007
3017	110.3504511
3018	110.3234741
3019	110.3168404
3020	110.3055823
3021	110.2738093
3022	110.2573464
3023	110.2442517
3024	110.228929
3025	110.2230096
3026	110.190066
3027	110.1850149
3028	110.1716697
3029	110.1462429
3030	110.1362692
3031	110.1193047
3032	110.1159672
3033	110.1132446
3034	110.1034265
3035	110.1013359
3036	110.0961705
3037	110.0797943
3038	110.0755397
3039	109.9943354
3040	109.9698247
3041	109.9667937
3042	109.9630351
3043	109.9571017
3044	109.9452249
3045	109.9441957
3046	109.9254527
3047	109.9248037
3048	109.9204743
3049	109.9185645
3050	109.9021709
3051	109.900441
3052	109.888377
3053	109.8582422
3054	109.8191066
3055	109.7597622
3056	109.7530724
3057	109.7313634
3058	109.7288451
3059	109.7153221
3060	109.6991974
3061	109.6895449
3062	109.6726226
3063	109.6592317
3064	109.6493916
3065	109.6447905
3066	109.6364599
3067	109.6269826
3068	109.6010833
3069	109.5868945
3070	109.5723531
3071	109.5697731
3072	109.5679167
3073	109.5648087
3074	109.5485438
3075	109.5474377
3076	109.5419703
3077	109.5332159
3078	109.5227431
3079	109.4910924
3080	109.4751606
3081	109.4633301
3082	109.3921285
3083	109.3582226
3084	109.3548271
3085	109.3349531
3086	109.3230145
3087	109.3215753
3088	109.3057243
3089	109.3018237
3090	109.2946622
3091	109.1992014
3092	109.1753773
3093	109.1735322
3094	109.1451155
3095	109.1249054
3096	109.111919
3097	109.0816779
3098	109.0742147
3099	109.069507
3100	109.0637795
3101	109.0567607
3102	109.0176753
3103	109.0043538
3104	108.9894657
3105	108.9601312
3106	108.9080973
3107	108.9064866
3108	108.8013948
3109	108.7194715
3110	108.662154
3111	108.6532898
3112	108.635397
3113	108.5996581
3114	108.5673865
3115	108.56288
3116	108.5508554
3117	108.5427394
3118	108.5206636
3119	108.5111024
3120	108.4808632
3121	108.4712431
3122	108.4573098
3123	108.4507437
3124	108.4357858
3125	108.4303722
3126	108.389451
3127	108.3832177
3128	108.3582787
3129	108.3564154
3130	108.3522637
3131	108.3339579
3132	108.2328337
3133	108.2268515
3134	108.2115962
3135	108.2075889
3136	108.1945758
3137	108.1901188
3138	108.1647828
3139	108.1576463
3140	108.1556436
3141	108.1358974
3142	108.1271096
3143	108.1136028
3144	108.063554
3145	108.0357824
3146	108.0298916
3147	108.0217505
3148	108.0075988
3149	107.99855
3150	107.990701
3151	107.9663395
3152	107.9300862
3153	107.9255739
3154	107.9190151
3155	107.9120095
3156	107.8967861
3157	107.8503035
3158	107.8368648
3159	107.8317872
3160	107.8135375
3161	107.8113064
3162	107.806186
3163	107.7831873
3164	107.7594874
3165	107.7543464
3166	107.7379226
3167	107.6910901
3168	107.6846365
3169	107.6552229
3170	107.6452783
3171	107.6424422
3172	107.6239116
3173	107.6134581
3174	107.6063554
3175	107.5975519
3176	107.5905613
3177	107.565709
3178	107.5532857
3179	107.5495712
3180	107.5378505
3181	107.4875889
3182	107.4464421
3183	107.4428421
3184	107.4073758
3185	107.3726613
3186	107.3475907
3187	107.3270945
3188	107.2895558
3189	107.270726
3190	107.2468957
3191	107.2379197
3192	107.2303937
3193	107.2203823
3194	107.1748963
3195	107.1650374
3196	107.1601088
3197	107.1456056
3198	107.115187
3199	107.1133355
3200	107.0859893
3201	107.0718287
3202	107.0697556
3203	107.0545505
3204	107.0241296
3205	107.00612
3206	106.9544867
3207	106.9487826
3208	106.9472303
3209	106.9329463
3210	106.8782579
3211	106.8748743
3212	106.8614265
3213	106.8590034
3214	106.8120523
3215	106.7762249
3216	106.771351
3217	106.7583799
3218	106.7553608
3219	106.7313661
3220	106.7257865
3221	106.6722913
3222	106.6287285
3223	106.6205221
3224	106.6100117
3225	106.5978059
3226	106.5456168
3227	106.519562
3228	106.5114151
3229	106.4923706
3230	106.4186981
3231	106.4011436
3232	106.3703752
3233	106.3157613
3234	106.2949875
3235	106.2704045
3236	106.2611787
3237	106.2545233
3238	106.2326702
3239	106.2127618
3240	106.2069649
3241	106.1930799
3242	106.1598157
3243	106.1521118
3244	106.1499518
3245	106.1492434
3246	106.0786245
3247	106.0770365
3248	106.0636426
3249	106.0154724
3250	105.9539853
3251	105.9349194
3252	105.9272039
3253	105.9225558
3254	105.9193114
3255	105.9153524
